,level_0,index,date,headline,link,summary,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
257,645,645,1997-02-19 01:00:00,"AT&T, BELL ATLANTIC AND DSC SETTLE ANTITRUST SUIT",https://www.nytimes.com/1997/02/19/business/at-t-bell-atlantic-and-dsc-settle-antitrust-suit.html,"The AT&T Corporation, the Bell Atlantic Corporation and the DSC Communications Corporation said yesterday that they had settled claims related to an antitrust lawsuit brought against AT&T by Bell Atlantic and DSC in February 1996. Terms were not disclosed. Bell Atlantic and DSC, a telecommunications equipment company, filed the suit on Feb. 14, 1996, contending that AT&T had designed its telecommunications switches to prevent the connection of other manufacturers' equipment. The suit, which asked for nearly $3.5 billion in damages, also contended that AT&T sought to monopolize the markets for telecommunications equipment and software and for caller identification services. AT&T had maintained that it did not engage in anticompetitive activities. Separate claims by Bell Atlantic and DSC against Lucent Technologies Inc., the telecommunications equipment maker spun off by AT&T last year, are proceeding.",0.0,-0.7605,-0.7605,"               Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0            CLAIMS      0         1         0            0          1   
1            CLAIMS      0         1         0            0          1   
2         ANTITRUST      0         1         0            0          1   
3           LAWSUIT      0         0         0            0          1   
4           AGAINST      0         1         0            0          0   
5           AGAINST      0         1         0            0          0   
6         DISCLOSED      0         1         0            0          0   
7        CONTENDING      0         1         0            0          0   
8           PREVENT      0         0         0            0          0   
9            NEARLY      3         0         0            1          0   
10          DAMAGES      0         1         0            0          0   
11        CONTENDED      0         1         0            0          0   
12       MONOPOLIZE      0         1         0            0          0   
13  ANTICOMPETITIVE      0         1         0            0          0   

    Constraining  Superfluous  Interesting  
0              0            0            0  
1              0            0            0  
2              0            0            0  
3              0            0            0  
4              0            0            0  
5              0            0            0  
6              0            0            0  
7              0            0            0  
8              1            0            0  
9              0            0            0  
10             0            0            0  
11             0            0            0  
12             0            0            0  
13             0            0            0  ",3.0,11.0,0.0,1.0,4.0,1.0,0.0,0.0,134,0.022388059701492536,0.08208955223880597,0.0,0.007462686567164179,0.029850746268656716,0.007462686567164179,0.0,0.0,0.08208955223880597,-0.08208955223880597
258,648,648,1997-03-08 01:00:00,Corrections,https://www.nytimes.com/1997/03/08/nyregion/c-corrections-995630.html,"The ''Favorite Stocks'' table in Business Day yesterday, listing the 15 issues with the most shareholders, provided outdated prices in some editions. Bell Atlantic, for example, closed on Thursday at 66 3/8, not 67, and Wal-Mart closed at 27 1/4, not 26 5/8.",0.0,0.0,0.0,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  OUTDATED      0         1         0            0          0             0   
1    CLOSED      0         1         0            0          0             0   
2    CLOSED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,-0.06818181818181818
259,650,650,1997-03-14 01:00:00,BELL ATLANTIC AND DSC SETTLE SUIT AGAINST LUCENT,https://www.nytimes.com/1997/03/14/business/bell-atlantic-and-dsc-settle-suit-against-lucent.html,"The Bell Atlantic Corporation and the DSC Communications Corporation said today that they had settled their antitrust lawsuit against Lucent Technologies Inc. Terms of the settlement were not disclosed. Bell Atlantic and DSC settled claims related to a similar suit against the AT&T Corporation last month. Claims brought against Lucent by DSC and a counterclaim brought by Lucent were voluntarily dismissed. Bell Atlantic and DSC filed suit against AT&T and Lucent in 1996, seeking nearly $3.5 billion in damages. The suit alleged that AT&T designed its telecommunications switches specifically to prevent the interconnection of other manufacturers' equipment. AT&T subsequently filed counterclaims against Bell Atlantic.",0.0,-0.5719,-0.5719,"             Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       ANTITRUST      0         1         0            0          1   
1         LAWSUIT      0         0         0            0          1   
2         AGAINST      0         1         0            0          0   
3         AGAINST      0         1         0            0          0   
4         AGAINST      0         1         0            0          0   
5         AGAINST      0         1         0            0          0   
6         AGAINST      0         1         0            0          0   
7      SETTLEMENT      0         0         0            0          1   
8       DISCLOSED      0         1         0            0          0   
9          CLAIMS      0         1         0            0          1   
10         CLAIMS      0         1         0            0          1   
11   COUNTERCLAIM      0         1         0            0          0   
12      DISMISSED      0         1         0            0          0   
13         NEARLY      3         0         0            1          0   
14        DAMAGES      0         1         0            0          0   
15        ALLEGED      0         1         0            0          1   
16        PREVENT      0         0         0            0          0   
17  COUNTERCLAIMS      0         1         0            0          0   

    Constraining  Superfluous  Interesting  
0              0            0            0  
1              0            0            0  
2              0            0            0  
3              0            0            0  
4              0            0            0  
5              0            0            0  
6              0            0            0  
7              0            0            0  
8              0            0            0  
9              0            0            0  
10             0            0            0  
11             0            0            0  
12             0            0            0  
13             0            0            0  
14             0            0            0  
15             0            0            0  
16             1            0            0  
17             0            0            0  ",3.0,14.0,0.0,1.0,6.0,1.0,0.0,0.0,105,0.02857142857142857,0.13333333333333333,0.0,0.009523809523809525,0.05714285714285714,0.009523809523809525,0.0,0.0,0.13333333333333333,-0.13333333333333333
260,651,651,1997-03-16 01:00:00,MARKET TIMING,https://www.nytimes.com/1997/03/16/business/market-timing.html,"MONDAY The emergency board named by President Clinton releases its recommendations for ending the dispute between American Airlines and its pilots. Earnings reports are expected from Hills Stores and Rexall Sundown. TUESDAY Tyco Toys holds a shareholders meeting to consider Mattel's acquisition offer. The Commerce Department reports on housing starts for February. In January, they rose 2 percent. WEDNESDAY The New York State Public Service Commission rules on Bell Atlantic's planned acquisition of Nynex. The Labor Department releases the Consumer Price Index for February. In January, prices rose one-tenth of 1 percent. THURSDAY The Commerce Department reports on the trade deficit for January. In December, it was $10.3 billion. FRIDAY The Treasury Department reports its February budget statement.",0.0,-0.7351,-0.7351,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DISPUTE      0         1         0            0          0             0   
1  DEFICIT      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,-0.016666666666666666
261,654,654,1997-03-30 01:00:00,Phone Company Fights Easier Toll-Call Plan,https://www.nytimes.com/1997/03/30/nyregion/phone-company-fights-easier-toll-call-plan.html,"An order allowing New Jerseyans to choose their regional toll-call providers as easily as they choose long-distance service has been jeopardized by a suit filed by the state's largest provider. Currently, residents who wish to use a carrier other than Bell Atlantic-New Jersey must dial the competing company's access code first, something few customers do. But the State Board of Public Utilities ruled this policy would end May 7.",0.0258,0.6249,0.6369,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       EASILY      0         0         1            0          0   
1  JEOPARDIZED      0         1         0            0          0   
2         MUST      1         0         0            0          0   
3        WOULD      2         0         0            0          0   
4          MAY      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72,0.08333333333333333,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
262,656,656,1997-04-05 01:00:00,3 Companies Seek to End Phone Subsidy,https://www.nytimes.com/1997/04/05/business/3-companies-seek-to-end-phone-subsidy.html,"In a move that could galvanize the debate on telephone deregulation, AT&T, Bell Atlantic and Nynex made a joint proposal yesterday to eliminate $2.5 billion in subsidies from the industry while increasing local phone bills by 75 cents a month. The proposal, which came in a joint filing to the Federal Communications Commission, is an attempt to settle a raging debate within the industry about how much the Government should reduce the access charges that long-distance carriers pay to local phone companies.",0.0,-0.7096,-0.7096,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       COULD      3         0         0            1          0   
1  INCREASING      0         0         0            0          0   
2      SHOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            1  
2             0            0            0  ",5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,84,0.05952380952380952,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.0
263,657,657,1997-04-05 01:00:00,NEWS SUMMARY,https://www.nytimes.com/1997/04/05/nyregion/news-summary-467545.html,"INTERNATIONAL 3-7 Clinton Holds Rally For Chemical Weapons Ban President Clinton made a late push to win Senate ratification of the Chemical Weapons Convention. At a bipartisan rally, he shared the stage with James Baker, who negotiated the treaty as Secretary of State under President Bush, and other Republicans and military leaders. The pact, already ratified by 70 nations, will take effect on April 29, with or without the United States' participation. 1 Death Stalks Hutu Refugees Hundreds of Hutu refugees from Rwanda have died from weakness and disease in makeshift camps in eastern Zaire, where about 80,000 of them are languishing. A United Nations plan to airlift them to Rwanda from the Kisangani airfield has been stymied by Zairian rebels, who have barred their way. The rebels, mostly ethnic Tutsi from Zaire, said they feared epidemics and the presence of armed Hutu militia leaders. 1 Few Clues on Saudi Bombing The Pentagon lacks adequate evidence about the bombers who killed 19 American airmen in Saudi Arabia last year to warrant retaliation against foreign nations that may have helped them, said Gen. John Shalikashvili, chairman of the Joint Chiefs of Staff. A senior Pentagon official said the investigation into the bombing was likely to continue for months and might never yield proof of the involvement of a foreign government. 3 Turkey Lashes Out at Germany Prime Minister Necmettin Erbakan of Turkey angrily described recent attacks on Turks in Germany as the result of an ''anti-Muslim campaign'' there. A Turkish woman and her two children were killed in an arson attack in Krefeld, which the Turkish Government listed as the 17th such attack in 1997. German officials rejected the accusation and charged the husband and father of the arson victims with setting the fire. More than two million Turks live in Germany. 3 Strikes Proliferate in France Strikes and the threat of more have swept across France. Pilots, hospital interns and bank employees have stopped work, and truck drivers have threatened to repeat their strike of last November. Unemployment, at 12.8 percent, is higher than ever, and the popularity of President Jacques Chirac has plummeted, according to polls. The strikers object to cuts in wages and state-mandated benefits they have won over the years. 4 Inmates Seize Colombia Jail Inmates angry about prison conditions in Valledupar in northern Colombia released 2 of at least 10 hostages seized in a violent takeover but demanded bulletproof vests and helicopters before they freed the rest. Four guards were killed when about 10 inmates seized control of the prison on Thursday. The two released were a female guard and a teen-age girl who had been delivering a birthday greeting. (AP) NATIONAL 8-12 Space Shuttle Lifts Off For Study of Gravity The space shuttle Columbia was launched on a 16-day mission to study the subtleties of what happens in the absence of gravity. The shuttle, with a crew of seven, lifted off about 20 minutes later than scheduled and was watched by large crowds. 10 An American astronaut and two Russian compatriots on the Mir space station began relying on a backup air-purification system after the main device to remove carbon dioxide overheated. 10 Changes Reshaping F.A.A. Under a new policy that has been in effect for only a few weeks, the Federal Aviation Administration is announcing major violations by airlines and the fines levied in those cases. But the agency will still not say how serious some of the violations may be or compare the violations at one airline with those at another. 11 Pilots' Contract Advances A tentative contract between American Airlines and its pilots' union won the endorsement of the group's leaders and will be sent to the union's 9,300 members for a ratification vote early next month. 11 Blood Tests Tell Expected Tale Most of the 39 Heaven's Gate cult members who committed suicide at a California house had taken a lethal combination of drugs and alcohol before dying, the results of blood tests showed. 12 Gallo Wineries Win in Court A Federal jury in San Francisco ruled that the E.& J. Gallo Winery had not tried to deceive consumers by using a bottle that one of California's most successful premium vintners said shared some characteristics of its bottles. 10 Cocaine Found Among Bananas The Alabama State Police found more than 1,100 pounds of cocaine hidden in a truckload of bananas. The police released the driver of the tractor-trailer after concluding he did not know he was carrying the drugs. State troopers made the find while conducting safety inspections on Interstate 65. (AP) NEW YORK/REGION 23-27 Getting Concert Tickets Was Wrong, Rowland Says Gov. John G. Rowland, the first baby boomer to hold Connecticut's highest office, today admitted to violating state ethics laws and blamed a culprit that has swayed so many in his generation: rock and roll. Mr. Rowland has agreed to pay a $2,000 fine for accepting discounted tickets to six concerts from a lobbyist and other third parties. He also said he would donate the value of the tickets -- $1,919 -- to charity. 26 Messinger Criticizes Sharpton The peace that had enveloped the Democratic mayoral contest appears to have been shattered. Ruth W. Messinger condemned the Rev. Al Sharpton for saying he did not consider Louis Farrakhan an anti-Semite, saying such words would ''only serve to tear us apart.'' 23 Insurance Overhaul Less Likely Prospects that Governor Whitman's plan for a major overhaul of car insurance in New Jersey will be approved by Election Day have dimmed. Twice in recent days, she has been quoted as saying she is uncertain about chances of winning legislative approval of her reform plan by November. 24 Arrest in Dominican Republic Francisco Medina, whose handiwork on the behalf of drug gangs in the early 1990's, officials say, soaked the streets of the South Bronx and upper Manhattan with blood, has been arrested in the Dominican Republic. 25 SPORTS 29-33 ARTS 13-19, 22 BUSINESS DAY 34-47 Unemployment Rate Drops The unemployment rate edged down to 5.2 percent last month -- matching its lowest level in eight years -- as the reinvigorated economy continued to improve the labor market. That may prompt the Federal Reserve to raise interest rates again. 1 Stock Market Rebounds Despite the threat of higher interest rates, the stock market showed new signs of life, rallying late in the day to put a temporary cap on what had become the market's biggest downturn in two years. The Dow industrials gained 48.72 points. For the week, the Dow lost 215 points. 36 Office-Supply Merger Blocked The Federal Trade Commission rejected the proposed $4 billion merger of two office supply discounters, Staples and Office Depot, setting the stage for a possible court battle. The action reflects a growing aggressiveness in antitrust enforcement. 1 Plan Would Raise Phone Bills AT&T, Bell Atlantic and Nynex made a proposal to eliminate $2.5 billion in subsidies from the telephone industry while increasing local phone bills by 75 cents a month. The proposal is an attempt to settle a debate about how much the Government should reduce the access charges that long-distance carriers pay to local phone companies. 35 Knight-Ridder to Buy 4 Papers The Knight-Ridder newspaper chain said that it was buying the Kansas City Star, the Fort Worth Star-Telegram and two smaller newspapers from Disney for $1.65 billion. 35 Business Digest 35 OBITUARIES 28 EDITORIAL 20-21 Editorials: Guns in school, Haiti's democratic troubles, thwarting the drug trade, protecting farm labor. Columns: Russell Baker, Maureen Dowd. Bridge 19 Crossword 18 Weather 27",0.0,-0.9911,-0.9911,"              Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0              BAN      0         0         0            0          0   
1             LATE      0         1         0            0          0   
2             LATE      0         1         0            0          0   
3              WIN      0         0         1            0          0   
4              WIN      0         0         1            0          0   
5             WILL      1         0         0            0          0   
6             WILL      1         0         0            0          0   
7             WILL      1         0         0            0          0   
8             WILL      1         0         0            0          0   
9            DEATH      0         0         0            0          0   
10            DIED      0         0         0            0          0   
11        WEAKNESS      0         1         0            0          0   
12          BARRED      0         1         0            0          0   
13           LACKS      0         1         0            0          0   
14     RETALIATION      0         1         0            0          0   
15         AGAINST      0         1         0            0          0   
16             MAY      3         0         0            1          0   
17             MAY      3         0         0            1          0   
18             MAY      3         0         0            1          0   
19   INVESTIGATION      0         1         0            0          0   
20          LIKELY      2         0         0            0          0   
21          LIKELY      2         0         0            0          0   
22           MIGHT      3         0         0            1          0   
23           NEVER      1         0         0            0          0   
24        REJECTED      0         1         0            0          0   
25        REJECTED      0         1         0            0          0   
26      ACCUSATION      0         1         0            0          0   
27         VICTIMS      0         1         0            0          0   
28          THREAT      0         1         0            0          0   
29          THREAT      0         1         0            0          0   
..             ...    ...       ...       ...          ...        ...   
56      SUCCESSFUL      0         0         1            0          0   
57          HIDDEN      0         0         0            1          0   
58           WRONG      0         1         0            0          0   
59         HIGHEST      1         0         1            0          0   
60       VIOLATING      0         1         0            0          0   
61            LAWS      0         0         0            0          1   
62           WOULD      2         0         0            0          0   
63           WOULD      2         0         0            0          0   
64           WOULD      2         0         0            0          0   
65      CRITICIZES      0         1         0            0          0   
66         APPEARS      3         0         0            1          0   
67       CONDEMNED      0         1         0            0          0   
68       UNCERTAIN      3         0         0            1          0   
69         WINNING      0         0         1            0          0   
70     LEGISLATIVE      0         0         0            0          1   
71          ARREST      0         1         0            0          0   
72        ARRESTED      0         1         0            0          0   
73          LOWEST      1         0         0            0          0   
74         IMPROVE      0         0         1            0          0   
75         DESPITE      0         0         1            0          0   
76        DOWNTURN      0         1         0            0          0   
77          GAINED      0         0         1            0          0   
78            LOST      0         1         0            0          0   
79        POSSIBLE      3         0         0            1          0   
80  AGGRESSIVENESS      0         0         0            0          0   
81       ANTITRUST      0         1         0            0          1   
82      INCREASING      0         0         0            0          0   
83          SHOULD      2         0         0            0          0   
84        TROUBLES      0         1         0            0          0   
85          BRIDGE      0         1         0            0          0   

    Constraining  Superfluous  Interesting  
0              0            0            1  
1              0            0            0  
2              0            0            0  
3              0            0            0  
4              0            0            0  
5              0            0            0  
6              0            0            0  
7              0            0            0  
8              0            0            0  
9              0            0            1  
10             0            0            1  
11             0            0            0  
12             0            0            0  
13             0            0            0  
14             0            0            0  
15             0            0            0  
16             0            0            0  
17             0            0            0  
18             0            0            0  
19             0            0            0  
20             0            0            0  
21             0            0            0  
22             0            0            0  
23             0            0            0  
24             0            0            0  
25             0            0            0  
26             0            0            0  
27             0            0            0  
28             0            0            0  
29             0            0            0  
..           ...          ...          ...  
56             0            0            0  
57             0            0            0  
58             0            0            0  
59             0            0            0  
60             0            0            0  
61             0            0            0  
62             0            0            0  
63             0            0            0  
64             0            0            0  
65             0            0            0  
66             0            0            0  
67             0            0            0  
68             0            0            0  
69             0            0            0  
70             0            0            0  
71             0            0            0  
72             0            0            0  
73             0            0            0  
74             0            0            0  
75             0            0            0  
76             0            0            0  
77             0            0            0  
78             0            0            0  
79             0            0            0  
80             0            0            1  
81             0            0            0  
82             0            0            1  
83             0            0            0  
84             0            0            0  
85             0            0            1  

[86 rows x 9 columns]",40.0,41.0,10.0,9.0,8.0,2.0,0.0,6.0,1285,0.0311284046692607,0.031906614785992216,0.007782101167315175,0.007003891050583658,0.0062256809338521405,0.0015564202334630351,0.0,0.004669260700389105,0.024124513618677044,-0.024124513618677044
264,658,658,1997-04-07 01:00:00,Former CBS President Quits Troubled Tele-TV Venture,https://www.nytimes.com/1997/04/07/business/former-cbs-president-quits-troubled-tele-tv-venture.html,"Howard Stringer, the former president of CBS, resigned Friday as chairman of Tele-TV and is now negotiating to take a newly created executive position with the Sony Corporation of America, executives familiar with the negotiations said. Tele-TV on Friday also announced that it was laying off 100 employees, half of its work force. Tele-TV is a joint venture formed in 1994 by three telephone companies -- the Bell Atlantic Corporation, the Nynex Corporation and the Pacific Telesis Group -- to create new forms of interactive television services.",-0.4588,0.2732,-0.2263,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  RESIGNED      0         1         0            0          0             0   
1     FORCE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,-0.022727272727272728
265,664,664,1997-04-17 01:00:00,INSIDE,https://www.nytimes.com/1997/04/17/nyregion/inside-654752.html,"The Infant Brain A growing body of research suggests that the physical basis for rational thinking, problem solving and reasoning is laid down in the brain during the first year of life. Page D21. Russia Debates Nazi Plunder The fate of Nazi ''trophy art'' seized by the Soviet Army has become a burning issue after President Yeltsin indicated he might restore several items to Germany. Page A3. The C.I.A. Pleads Its Case The Central Intelligence Agency has been wrongly accused of not warning the military about an Iraqi chemical weapons depot, an agency official told a House panel. Page D21. Big Phone Merger on Track Bell Atlantic executives say the Justice Department has indicated that it is leaning toward clearing its $22 billion merger with Nynex. Page D1.",0.0,0.7215,0.7215,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SUGGESTS      3         0         0            1          0             0   
1   PROBLEM      0         1         0            0          0             0   
2   SOLVING      0         0         1            0          0             0   
3    SEIZED      0         1         0            0          0             0   
4     MIGHT      3         0         0            1          0             0   
5    PLEADS      0         1         0            0          1             0   
6   WRONGLY      0         1         0            0          0             0   
7   ACCUSED      0         1         0            0          0             0   
8   WARNING      0         1         0            0          0             0   
9   JUSTICE      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  
4            0            0  
5            0            0  
6            0            0  
7            0            0  
8            0            0  
9            0            0  ",6.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,130,0.046153846153846156,0.046153846153846156,0.007692307692307693,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.038461538461538464,-0.038461538461538464
266,665,665,1997-04-18 01:00:00,Bell Atlantic Earnings Climbed 11% in the First Quarter,https://www.nytimes.com/1997/04/18/business/bell-atlantic-earnings-climbed-11-in-the-first-quarter.html,"Propelled by demand for second phone lines, earnings of the Bell Atlantic Corporation rose sharply in the first quarter. The company, which offers local phone service in six mid-Atlantic states and the District of Columbia, said yesterday that its income rose 11 percent from the comparable period last year, to $515.6 million on revenues of $3.4 billion. But that increase excluded a one-time gain of $142.1 million that Bell Atlantic recorded in the first quarter of 1996 as a result of a change in its accounting methods. Including that gain, net income actually dropped 15 percent.",0.0,0.7351,0.7351,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SHARPLY      0         1         0            0          0             0   
1     GAIN      0         0         1            0          0             0   
2     GAIN      0         0         1            0          0             0   
3  DROPPED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.019801980198019802,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,667,667,1997-04-18 02:00:00,Fiber Optic Vote Delayed,https://www.nytimes.com/1997/04/18/nyregion/fiber-optic-vote-delayed.html,"The State Board of Public Utilities will wait until Mondayto vote on Bell Atlantic's progress on rewiring the state with fiber optic cable, officials said yesterday. The vote had been scheduled for today.",-0.2263,0.4215,0.2263,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0      WILL      1         0         0            0          0             0   
1  PROGRESS      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,-0.030303030303030304,0.030303030303030304
268,668,668,1997-04-18 03:00:00,Free Minutes Fly as War of Wireless Phones Heats Up,https://www.nytimes.com/1997/04/18/business/free-minutes-fly-as-war-of-wireless-phones-heats-up.html,"Talk is cheap, of course. But watching television or reading the paper in New York City these days, you might think it was free. New York's two leading cellular telephone carriers, Bell Atlantic Nynex Mobile and AT&T Wireless, are running a barrage of radio, television and newspaper ads that promise anywhere from 200 to 1,000 free minutes of calling time in return for signing up for cellular service. A third wireless competitor, Omnipoint Communications, may soon jump into the fray with its own introductory offer of free minutes.",-0.1531,0.9042,0.891,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    MIGHT      3         0         0            1          0             0   
1  LEADING      0         0         1            0          0             0   
2      MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,89,0.06741573033707865,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0,0.0,-0.011235955056179775,0.011235955056179775
269,669,669,1997-04-19 01:00:00,Bell Atlantic Suit Rejected,https://www.nytimes.com/1997/04/19/nyregion/bell-atlantic-suit-rejected.html,"Starting May 5, New Jersey telephone customers will be able to choose their local toll-call carrier just as they choose their long-distance company, a Federal judge ruled yesterday. United States District Judge Nicholas H. Politan rejected a bid from Bell Atlantic-New Jersey to delay the starting date imposed by state regulators.",-0.5106,-0.4767,-0.7506,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0         MAY      3         0         0            1          0   
1        WILL      1         0         0            0          0   
2        ABLE      0         0         1            0          0   
3    REJECTED      0         1         0            0          0   
4       DELAY      0         1         0            0          0   
5     IMPOSED      0         0         0            0          0   
6  REGULATORS      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             1            0            0  
6             0            0            0  ",4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,54,0.07407407407407407,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.0,0.0,0.018518518518518517,-0.018518518518518517
270,671,671,1997-04-20 01:00:00,F.Y.I.,https://www.nytimes.com/1997/04/20/nyregion/fyi-677116.html,"Underground Radio Q. For years, my car radio faded as I entered the Brooklyn-Battery Tunnel, remaining silent for the duration of the trip. Now it plays from one end to the other. What happened? A. Last month, the Metropolitan Transportation Authority let Bell Atlantic Nynex Mobile, a Nynex subsidiary, install something called a leaky coaxial cable along the entire 9,117-foot length of the tunnel, according to Frank Pascual, a spokesman for M.T.A. Bridges and Tunnels. The cable, about twice as thick as a typical television cable, acts as a continuous, insulated antenna that receives AM, FM, emergency band and two-way radio signals inside the 47-year-old tunnel as well as allowing mobile phone and beeper use.",0.0,0.2023,0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
