,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
125,193,193,https://www.nytimes.com/2007/06/27/business/media/26cnd-dow.html,Tentative Accord Reached on Dow Jones Control,Negotiators reached a deal for editorial independence of The Wall Street Journal under News Corporation control.,2007-06-27 01:00:00,0.1027,0.1027,0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,194,194,https://www.nytimes.com/2007/07/03/business/media/03paper.html,"News Corp. Buys Two Weeklies, Expanding New York City Reach","The News Corporation, owner of The New York Post, bought two weekly newspapers in the Bronx, giving it a chain of neighborhood papers throughout New York City.",2007-07-03 01:00:00,0.0258,0.34,0.3612,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,195,195,http://dealbook.nytimes.com/2007/07/03/news-corp-strikes-newspaper-deal-for-two-ny-weeklies/,News Corp. Strikes Newspaper Deal - for Two N.Y. Weeklies,"The News Corporation, owner of The New York Post, bought two weekly newspapers in the Bronx Monday, giving it a chain of neighborhood papers throughout three New York City boroughs that it hopes will complement The Post.",2007-07-03 01:00:00,-0.3612,0.6369,0.4019,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,197,197,http://dealbook.nytimes.com/2007/07/10/2-alternate-dow-jones-bidders-to-join-forces-report-says/,2 Dow Jones Bidders May Join Forces,"Ronald Burkle, the Los Angeles billionaire, and Brad Greenspan, a founder of MySpace, are exploring the possibility of combining forces on a bid for Dow Jones to thwart a takeover by Rupert Murdoch's News Corporation, The Associated Press reported citing an unnamed source.",2007-07-10 01:00:00,0.296,0.0,0.296,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  POSSIBILITY      0         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0
129,200,200,http://dealbook.nytimes.com/2007/07/16/bancroft-family-member-tries-to-block-news-corps-dow-bid/,Bancroft Family Member Tries to Block News Corp.'s Dow Bid,"A member of the Bancroft family is making a last-ditch attempt to block Rupert Murdoch's News Corp. from buying Dow Jones, Reuters reported on Monday, confirming a story in The Wall Street Journal. Christopher Bancroft, whose family controls Dow, has recently approached hedge funds and private equity firms, in a move to acquire enough voting shares to give him the power to thwart a sale, the report said.",2007-07-16 01:00:00,-0.4404,-0.1779,-0.5574,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,201,201,http://dealbook.nytimes.com/2007/07/19/dow-jones-director-resigns-after-vote-to-sell/,Dow Jones Director Resigns After Vote to Sell,"One of Dow Jones' directors who abstained from the vote approving the company's sale to the News Corporation has resigned, the publisher said in a regulatory filing Thursday. Dieter von Holtzbrinck, a scion of the von Holtzbrinck publishing dynasty, said in his letter that he was concerned about the company's journalistic values under Rupert Murdoch.",2007-07-19 01:00:00,-0.3182,0.1779,-0.1531,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0    RESIGNED      0         1         0            0          0   
1  REGULATORY      0         0         0            0          1   
2   CONCERNED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,55,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.03636363636363636,-0.03636363636363636
131,202,202,https://www.nytimes.com/2007/07/20/business/media/20dow.html,"In Protest of Sale, Dow Director Quits","Citing concerns about journalistic standards, Dow Jones director Dieter von Holtzbrinck resigned Thursday to protest the planned sale of the company to News Corporation.",2007-07-20 01:00:00,-0.25,-0.4588,-0.6124,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CONCERNS      0         1         0            0          0             0   
1  RESIGNED      0         1         0            0          0             0   
2   PROTEST      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.125
132,204,204,http://dealbook.nytimes.com/2007/07/30/dow-jones-stock-dips-on-news-corp-comment/,Dow Jones' Stock Dips on News Corp. Comment,"With a 5 p.m. deadline hours away, a spokesman for Rupert Murdoch's News Corporation said the media conglomerate was ''highly unlikely'' to proceed with its offer to buy Dow Jones, the publisher of Wall Street Journal, if support for the deal remains at its currently reported levels.",2007-07-30 01:00:00,0.0,0.4019,0.4019,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,205,205,http://news.blogs.nytimes.com/2007/07/31/rupert-murdochs-wall-street-journal/,Rupert Murdoch's Wall Street Journal?,"Rupert Murdoch's News Corporation has tentatively gained enough support from the deeply divided Bancroft family to buy Dow Jones & Company, the publisher of The Wall Street Journal.",2007-07-31 01:00:00,0.0,0.6486,0.6486,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  TENTATIVELY      0         0         0            1          0   
1       GAINED      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,-0.03571428571428571,0.03571428571428571
134,208,208,http://thecaucus.blogs.nytimes.com/2007/08/02/democrats-hunting-fox-again/,"Democrats Hunting Fox, Again","As the Democratic candidates seek to ingratiate themselves upon the netroots at the YearlyKos convention in Chicago this weekend, Rupert Murdoch's whole taking-over-the-second-most-circulated-newspaper-in-the-country-thing gives them a convenient news peg for their attacks against the media mogul and his oft-maligned medium, Fox News Channel.",2007-08-02 01:00:00,0.0,-0.4404,-0.4404,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  AGAINST      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,-0.018518518518518517
135,209,209,https://www.nytimes.com/2007/08/02/business/media/02deal.html,The Side Deal in the Deal for Dow Jones,Did the last-minute side deal for News Corporation to pay the Bancroft family’s advisers’ fees influence the advice the family received?,2007-08-02 01:00:00,0.0,-0.1027,-0.1027,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,213,213,https://www.nytimes.com/2007/08/09/business/media/09online.html,Equity Firm Invests in NBC Universal-News Corp. Online Venture,A yet-to-be-launched online joint venture between NBC Universal and News Corporation has received a $100 million investment from Providence Equity Partners.,2007-08-09 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,214,214,http://dealbook.nytimes.com/2007/08/09/providence-invests-in-nbc-news-corp-web-site/,Providence Backs NBC-News Corp. Site,The joint venture between NBC Universal and the News Corporation to bring their television shows and movies onto the Internet still lacks a Web site. It still has no name. It also has yet to announce a clear mission that convinces the large number of skeptical observers that real-world rivals can cooperate online.,2007-08-09 01:00:00,-0.0516,0.0258,-0.0258,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  LACKS      0         1         0            0          0             0   
1    CAN      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,-0.018518518518518517
138,215,215,http://dealbook.nytimes.com/2007/08/09/murdochs-dow-comments-eclipse-news-corp-earnings/,Murdoch's Dow Comments Eclipse News Corp. Earnings,"The News Corporation reported strong quarterly earnings Wednesday, but the announcement was upstaged by Rupert Murdoch's comments on the company's recent deal to buy the publisher of The Wall Street Journal.",2007-08-09 02:00:00,0.0,0.2846,0.2846,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  STRONG      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.03225806451612903,0.03225806451612903
139,216,216,https://www.nytimes.com/2007/08/09/business/media/09news.html,Cable Networks Boost News Corp. Earnings,"After reporting higher second-quarter earnings, Rupert Murdoch took aim at critics of his company’s $5 billion takeover deal with Dow Jones & Company.",2007-08-09 03:00:00,0.4019,-0.296,0.128,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,217,217,https://bits.blogs.nytimes.com/2007/08/09/help-nbc-and-news-corp-pick-a-brand-name/,Help NBC and News Corp. Pick a Brand Name,Readers: help pick a name for the newly funded NBC-News Corporation joint venture in online video.,2007-08-09 04:00:00,0.4019,0.4019,0.6597,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,219,219,http://bits.blogs.nytimes.com/2007/08/29/the-wait-is-over-news-corpnbcs-newsite-has-a-name/,The Wait Is Over! News Corp./NBC’s NewSite has a Name.,The online video venture between NBC and Fox has a name: Hulu.com,2007-08-29 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,221,221,http://dealbook.nytimes.com/2007/09/07/rupert-murdoch-gets-a-raise/,Rupert Murdoch Gets a Raise,News Corporation has given Rupert Murdoch a pay raise.,2007-09-07 01:00:00,0.0,-0.1027,-0.1027,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,222,222,http://dealbook.nytimes.com/2007/09/10/21-potential-suitors-for-dow-jones-but-only-one-bid/,"21 Potential Suitors for Dow Jones, but Only One Bid","Advisers to Dow Jones discussed the possibility of a transaction with 21 potential partners after the News Corporation publicly made its $5.6 billion bid for the media company, but did not receive viable counteroffers from any of the parties, according to a filing with regulators.",2007-09-10 01:00:00,0.0,0.5499,0.5499,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  POSSIBILITY      0         0         0            1          0   
1   REGULATORS      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0
144,224,224,http://dealbook.nytimes.com/2007/09/17/murdoch-unloads-205-million-of-news-corp-shares/,Murdoch Unloads $20.5 Million of News Corp. Shares,"Rupert Murdoch, the chairman and chief executive of News Corporation, sold just over $20.5 million in company stock last week, according to regulatory filings.",2007-09-17 01:00:00,0.296,0.0,0.296,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORY      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
145,230,230,https://www.nytimes.com/2007/10/16/business/media/16foxads.html,Dow Jones Drops CNBC Ads From Web Sites in Favor of Fox Links,Advertisements for Fox Business Network turned up exactly where CNBC had contracted for its ads to be.,2007-10-16 01:00:00,0.4019,0.0,0.4019,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  CONTRACTED      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
146,237,237,http://thecaucus.blogs.nytimes.com/2007/11/13/news-corp-accused-of-seeking-to-protect-giuliani/,News Corp. Accused of Seeking to Protect Giuliani,"NYTimes.com has justed posted an article by Russ Buettner on Judith Regan's lawsuit against The News Corporation, in which the book publisher who was fired by the company last year asserts that a senior executive at the media conglomerate encouraged her to mislead federal investigators about her relationship with Bernard B. Kerik during his bid to become homeland security secretary in late 2004.",2007-11-13 01:00:00,0.1027,-0.1531,-0.0516,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     LAWSUIT      0         0         0            0          1   
1     AGAINST      0         1         0            0          0   
2       FIRED      0         1         0            0          0   
3  ENCOURAGED      0         0         1            0          0   
4     MISLEAD      0         1         0            0          0   
5        LATE      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  ",0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,64,0.0,0.0625,0.015625,0.0,0.015625,0.0,0.0,0.0,0.046875,-0.046875
147,239,239,https://www.nytimes.com/2007/11/14/business/14regan.html,Ex-Publisher's Suit Plays a Giuliani-Kerik Angle,"Judith Regan, the former book publisher, says in a lawsuit filed yesterday protesting her dismissal by the News Corporation, the media conglomerate, that a senior executive there encouraged her to lie to federal investigators about her past affair with Bernard B. Kerik after he had been nominated to become homeland security secretary in late 2004. The lawsuit asserts that the News Corporation executive wanted to protect the presidential aspirations of Rudolph W. Giuliani, Mr. Kerik's mentor, who had appointed him New York City police commissioner and had recommended him for the federal post.",2007-11-14 01:00:00,0.25,0.4019,0.5719,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     LAWSUIT      0         0         0            0          1   
1     LAWSUIT      0         0         0            0          1   
2  PROTESTING      0         1         0            0          0   
3   DISMISSAL      0         1         0            0          0   
4  ENCOURAGED      0         0         1            0          0   
5         LIE      0         1         0            0          0   
6        LATE      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  ",0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,93,0.0,0.043010752688172046,0.010752688172043012,0.0,0.021505376344086023,0.0,0.0,0.0,0.03225806451612903,-0.03225806451612903
148,244,244,http://dealbook.nytimes.com/2007/12/04/no-takeover-talks-for-news-corp-and-linkedin-report-says/,"No Takeover Talks for News Corp. and LinkedIn, Report Says","Rupert Murdoch's News Corporation is not holding takeover discussions with LinkedIn, a fast-growing online social network for professionals, according to Reuters.",2007-12-04 01:00:00,-0.296,0.0,-0.296,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,247,247,http://dealbook.nytimes.com/2007/12/07/dow-jones-ceo-to-step-down/,Shake-Ups in Dow Jones and Its Soon-to-Be Owner,"With a week to go before the News Corporation takes control of Dow Jones & Company, there are already management changes under way at the top of Dow Jones -- and Rupert Murdoch's empire itself.",2007-12-07 01:00:00,0.0,0.2023,0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,249,249,http://dealbook.nytimes.com/2007/12/13/a-frosty-reception-for-murdochs-dow-jones-celebration/,A Frosty Reception for Murdoch's Dow Jones Celebration,"It was sweet victory at last for Rupert Murdoch. Thursday morning, Dow Jones & Company shareholders in New York approved the News Corporation's $5.6 billion purchase of the company. But a spate of flashy, full-page ads touting the historic media merger has drawn some unexpectedly sour responses.",2007-12-13 01:00:00,0.0,0.6249,0.6249,"           Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  UNEXPECTEDLY      0         1         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,-0.02040816326530612
151,250,250,https://www.nytimes.com/2007/12/14/business/media/14dow.html,News Corp. Completes Takeover of Dow Jones,"Shareholders of Dow Jones & Company gave their blessing to a takeover by Rupert Murdoch’s global media empire, the News Corporation.",2007-12-14 01:00:00,0.0,0.4939,0.4939,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,252,252,http://mediadecoder.blogs.nytimes.com/2007/12/17/fox-every-work-stoppage-has-a-silver-lining/,Fox: Every Work Stoppage Has A Silver Lining,"The Fox network has put a positive spin on the six-week-old writers' strike, crowing that the labor dispute would lead to changes to the development process and cost savings.",2007-12-17 01:00:00,0.0,0.1027,0.1027,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  POSITIVE      0         0         1            0          0             0   
1   DISPUTE      0         1         0            0          0             0   
2     WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,253,253,http://dealbook.nytimes.com/2007/12/24/news-corp-sells-fox-stations-to-oak-hill/,News Corp. Sells Fox Stations to Oak Hill,The News Corporation said it would sell eight of its owned-and-operated Fox network affiliated television stations to private equity investment firm Oak Hill Capital Partners for about $1.1 billion in cash.,2007-12-24 01:00:00,0.0,0.0,0.0,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,256,256,http://dealbook.nytimes.com/2008/01/10/murdoch-said-to-offer-48-billion-for-monster/,News Corp. Says It Isn't Bidding for Monster,"News Corporation early Thursday shot down speculation that it might seek to acquire Monster Worldwide, which runs the online job site Monster.com, after the Seeking Alpha blog reported a rumor that a $4.8 billion deal might be in the offing.",2008-01-10 01:00:00,0.0,0.0,0.0,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  SPECULATION      0         0         0            1          0   
1        MIGHT      3         0         0            1          0   
2        MIGHT      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
155,260,260,http://dealbook.nytimes.com/2008/01/11/would-a-monster-move-make-sense-for-murdoch/,Would a Monster Move Make Sense for Murdoch?,"Despite News Corporation's denial of rumors that it was in talks to buy online recruiting giant Monster Worldwide for $4.8 billion, Breakingviews thinks such a deal could make sense for Rupert Murdoch's media company.",2008-01-11 03:00:00,0.0,0.0,0.0,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DESPITE      0         0         1            0          0             0   
1   DENIAL      0         1         0            0          0             0   
2   RUMORS      0         0         0            1          0             0   
3    COULD      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,35,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
156,262,262,https://www.nytimes.com/2008/01/26/business/media/26books.html,Ex-HarperCollins Publisher Settles Defamation Suit,"Judith Regan, the publisher who was fired from HarperCollins in late 2006, has settled her $100 million defamation lawsuit against News Corporation, Harper’s parent.",2008-01-26 01:00:00,0.0,-0.6705,-0.6705,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       FIRED      0         1         0            0          0   
1        LATE      0         1         0            0          0   
2  DEFAMATION      0         1         0            0          0   
3     LAWSUIT      0         0         0            0          1   
4     AGAINST      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,24,0.0,0.16666666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666
157,263,263,https://www.nytimes.com/2008/02/05/business/media/05news.html,Profit Up Modestly at News Corp.,"The company, which closed a $5.6 billion deal to buy Dow Jones & Company in December, said quarterly profit increased to $832 million, or 27 cents a share.",2008-02-05 01:00:00,0.4404,0.7351,0.8442,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CLOSED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,-0.034482758620689655
158,266,266,https://www.nytimes.com/2008/02/13/technology/13cnd-yahoo.html,Yahoo Is Said to Be in Talks With News Corp.,The discussions stem from an approach that Yahoo’s bankers made to News Corporation in an effort to find a “white knight” and avoid a hostile takeover by Microsoft.,2008-02-13 01:00:00,0.0,-0.5859,-0.5859,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  HOSTILE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571
159,269,269,http://dealbook.nytimes.com/2008/02/22/news-corp-raises-stake-in-premiere/,News Corp. Raises Stake in Premiere,"News Corporation has raised its stake in Premiere, Germany's largest pay-television operator, raising speculation that it could push for a full takeover of the company.",2008-02-22 01:00:00,0.0,0.0,0.0,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     PREMIERE      0         0         1            0          0   
1  SPECULATION      0         0         0            1          0   
2        COULD      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26,0.11538461538461539,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,-0.038461538461538464,0.038461538461538464
160,271,271,http://dealbook.nytimes.com/2008/04/01/news-corp-said-to-mull-lifting-stake-in-premiere/,News Corp. Said to Mull Lifting Stake in Premiere,"Rupert Murdoch's News Corporation is interested in boosting its stake in Premiere to about 23 percent ahead of the German pay-television company's annual meeting in June, according to press reports.",2008-04-01 01:00:00,0.0,0.6249,0.6249,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  PREMIERE      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.03225806451612903,0.03225806451612903
161,272,272,https://www.nytimes.com/2008/04/03/business/worldbusiness/03tele.html,News Corp. Stung by Post-Soviet Politics,"News Corp.’s partner, Imedi television, is in danger of losing for failing to broadcast for more than three months since a crackdown by Georgian authorities last autumn.",2008-04-03 01:00:00,0.0,-0.8519,-0.8519,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   DANGER      0         1         0            0          0             0   
1   LOSING      0         1         0            0          0             0   
2  FAILING      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,-0.10714285714285714
162,274,274,https://www.nytimes.com/2008/04/08/business/08Corrections-02.html,Corrections: For the Record,"An article on Thursday about the closing of a television station in the former Soviet republic of Georgia, which is affiliated with the News Corporation, misspelled the surname of a News Corp. spokeswoman who declined to comment on accusations that the station was involved in a coup plot. She is Teri Everett, not Everette.",2008-04-08 01:00:00,0.0,-0.3182,-0.3182,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0      CLOSING      0         1         0            0          0   
1     DECLINED      0         1         0            0          0   
2  ACCUSATIONS      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,-0.05555555555555555
163,278,278,https://www.nytimes.com/2008/04/10/technology/10google.html,News Corp. May Join Yahoo Bid With Microsoft,"Rupert Murdoch’s News Corporation is in talks with Microsoft about joining in its contested bid for Yahoo, according to people involved in the discussions.",2008-04-10 02:00:00,0.296,0.0,0.296,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CONTESTED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,-0.041666666666666664
